timestamp,temp_c,tlimit_margin_c,power_w,power_limit_w,sm_clock_mhz,mem_clock_mhz,gpu_util_pct,mem_util_pct,mem_used_mib,clocks_event_reasons,hw_thermal_slowdown,sw_power_cap,cpu_pct_total,cpu_pct_per_core_max,load_1m,mem_used_host_mib,mem_available_mib
2026-09-03T17:44:19Z,72,19,436.68,600.00,2460,13365,100,50,72377,0x0000000000000000,NotActive,NotActive,3,97,1.14,34823,59343,
2026-09-03T17:44:24Z,72,18,451.41,600.00,2407,13365,100,50,72377,0x0000000000000004,NotActive,Active,3,95,1.13,34819,59347,
2026-09-03T17:44:29Z,69,23,388.28,600.00,2715,13365,48,31,72377,0x0000000000000000,NotActive,NotActive,3,95,1.12,35105,59061,
2026-09-03T17:44:34Z,69,26,276.55,600.00,2797,13365,47,30,72377,0x0000000000000000,NotActive,NotActive,3,63,1.11,35096,59071,
2026-09-03T17:44:39Z,72,22,396.37,600.00,2670,13365,97,25,72377,0x0000000000000000,NotActive,NotActive,3,89,1.10,35055,59111,
2026-09-03T17:44:44Z,72,21,401.85,600.00,2662,13365,97,26,72377,0x0000000000000000,NotActive,NotActive,3,62,1.09,35056,59110,
2026-09-03T17:44:49Z,69,21,402.93,600.00,2662,13365,95,24,72377,0x0000000000000000,NotActive,NotActive,3,89,1.09,35040,59126,
2026-09-03T17:44:54Z,72,21,410.02,600.00,2647,13365,100,26,72377,0x0000000000000000,NotActive,NotActive,3,100,1.08,35010,59156,
2026-09-03T17:44:59Z,71,22,409.05,600.00,2640,13365,100,26,72377,0x0000000000000000,NotActive,NotActive,3,68,1.07,35001,59165,
2026-09-03T17:45:04Z,71,21,415.17,600.00,2632,13365,93,23,72377,0x0000000000000000,NotActive,NotActive,3,100,1.07,34995,59171,
2026-09-03T17:45:09Z,73,21,409.89,600.00,2640,13365,100,25,72377,0x0000000000000000,NotActive,NotActive,3,72,1.06,34981,59186,
2026-09-03T17:45:14Z,73,22,419.21,600.00,2587,13365,100,31,72377,0x0000000000000000,NotActive,NotActive,3,100,1.06,34991,59175,
2026-09-03T17:45:19Z,72,21,423.42,600.00,2580,13365,100,38,72377,0x0000000000000000,NotActive,NotActive,3,100,1.05,34978,59188,
2026-09-03T17:45:24Z,72,21,424.71,600.00,2565,13365,90,38,72377,0x0000000000000000,NotActive,NotActive,3,83,1.05,34996,59170,
2026-09-03T17:45:29Z,73,22,426.17,600.00,2542,13365,100,42,72377,0x0000000000000000,NotActive,NotActive,3,100,1.04,34993,59173,
2026-09-03T17:45:34Z,73,21,424.61,600.00,2550,13365,100,44,72377,0x0000000000000000,NotActive,NotActive,3,54,1.04,34996,59170,
2026-09-03T17:45:39Z,70,21,428.95,600.00,2535,13365,89,39,72377,0x0000000000000000,NotActive,NotActive,3,79,1.04,34987,59179,
2026-09-03T17:45:44Z,71,20,432.12,600.00,2527,13365,100,44,72377,0x0000000000000000,NotActive,NotActive,3,80,1.03,34988,59179,
2026-09-03T17:45:49Z,71,20,430.65,600.00,2527,13365,100,45,72377,0x0000000000000000,NotActive,NotActive,3,69,1.03,34977,59190,
2026-09-03T17:45:54Z,71,23,431.23,600.00,2535,13365,87,40,72377,0x0000000000000000,NotActive,NotActive,3,79,1.03,34976,59191,
2026-09-03T17:45:59Z,74,19,437.98,600.00,2512,13365,100,43,72377,0x0000000000000000,NotActive,NotActive,3,100,1.02,34973,59193,
2026-09-03T17:46:04Z,74,21,431.21,600.00,2520,13365,100,46,72377,0x0000000000000004,NotActive,Active,3,85,1.02,34962,59204,
2026-09-03T17:46:09Z,73,21,439.93,600.00,2520,13365,100,44,72377,0x0000000000000000,NotActive,NotActive,3,65,1.10,34957,59210,
2026-09-03T17:46:14Z,72,21,434.77,600.00,2535,13365,100,51,72377,0x0000000000000000,NotActive,NotActive,3,65,1.09,34968,59199,
2026-09-03T17:46:19Z,73,19,438.83,600.00,2490,13365,84,40,72377,0x0000000000000000,NotActive,NotActive,3,86,1.08,34967,59199,
2026-09-03T17:46:24Z,73,20,436.03,600.00,2535,13365,100,48,72377,0x0000000000000004,NotActive,Active,3,75,1.08,34969,59198,
2026-09-03T17:46:29Z,72,21,441.25,600.00,2482,13365,100,52,72377,0x0000000000000000,NotActive,NotActive,3,100,1.15,34968,59198,
2026-09-03T17:46:34Z,74,19,446.01,600.00,2460,13365,100,44,72377,0x0000000000000000,NotActive,NotActive,3,100,1.14,34970,59196,
2026-09-03T17:46:39Z,73,19,445.81,600.00,2482,13365,100,50,72377,0x0000000000000000,NotActive,NotActive,3,54,1.13,34965,59202,
2026-09-03T17:46:44Z,74,21,441.74,600.00,2505,13365,100,48,72377,0x0000000000000000,NotActive,NotActive,3,41,1.12,34962,59205,
2026-09-03T17:46:49Z,74,18,445.90,600.00,2445,13365,100,48,72377,0x0000000000000000,NotActive,NotActive,3,57,1.11,34963,59203,
2026-09-03T17:46:54Z,74,21,442.01,600.00,2445,13365,100,48,72377,0x0000000000000004,NotActive,Active,3,98,1.10,34973,59194,
2026-09-03T17:46:59Z,74,18,440.19,600.00,2445,13365,100,48,72377,0x0000000000000000,NotActive,NotActive,3,79,1.09,34974,59192,
2026-09-03T17:47:04Z,73,20,441.02,600.00,2482,13365,100,49,72377,0x0000000000000000,NotActive,NotActive,3,96,1.08,34988,59179,
2026-09-03T17:47:09Z,75,21,450.39,600.00,2490,13365,100,49,72377,0x0000000000000004,NotActive,Active,3,57,1.08,34987,59179,
2026-09-03T17:47:14Z,73,19,449.65,600.00,2475,13365,100,49,72377,0x0000000000000000,NotActive,NotActive,3,80,1.07,34986,59180,
2026-09-03T17:47:19Z,75,18,449.08,600.00,2475,13365,100,53,72377,0x0000000000000000,NotActive,NotActive,3,55,1.15,34981,59185,
2026-09-03T17:47:24Z,75,18,446.14,600.00,2490,13365,100,52,72377,0x0000000000000000,NotActive,NotActive,3,71,1.13,34980,59186,
2026-09-03T17:47:29Z,74,19,446.80,600.00,2452,13365,100,50,72377,0x0000000000000000,NotActive,NotActive,3,50,1.12,34978,59188,
2026-09-03T17:47:34Z,76,19,454.77,600.00,2460,13365,100,53,72377,0x0000000000000000,NotActive,NotActive,3,49,1.11,34993,59174,
2026-09-03T17:47:39Z,73,19,442.14,600.00,2505,13365,100,46,72377,0x0000000000000000,NotActive,NotActive,3,99,1.10,34985,59181,
2026-09-03T17:47:44Z,75,18,453.21,600.00,2430,13365,100,54,72377,0x0000000000000000,NotActive,NotActive,3,89,1.10,34988,59178,
2026-09-03T17:47:49Z,75,18,447.69,600.00,2422,13365,100,54,72377,0x0000000000000000,NotActive,NotActive,3,100,1.09,35001,59165,
2026-09-03T17:47:54Z,76,19,447.58,600.00,2490,13365,100,54,72377,0x0000000000000000,NotActive,NotActive,3,95,1.08,35003,59164,
2026-09-03T17:47:59Z,74,17,456.96,600.00,2452,13365,100,52,72377,0x0000000000000000,NotActive,NotActive,3,79,1.07,34998,59168,
2026-09-03T17:48:04Z,75,17,447.21,600.00,2467,13365,100,53,72377,0x0000000000000000,NotActive,NotActive,3,94,1.07,35000,59167,
2026-09-03T17:48:10Z,76,17,450.05,600.00,2475,13365,100,50,72377,0x0000000000000004,NotActive,Active,3,56,1.06,34992,59175,
2026-09-03T17:48:15Z,76,17,456.46,600.00,2467,13365,100,56,72377,0x0000000000000000,NotActive,NotActive,3,74,1.06,35003,59164,
2026-09-03T17:48:20Z,73,17,444.22,600.00,2490,13365,100,52,72377,0x0000000000000000,NotActive,NotActive,3,63,1.05,35004,59163,
2026-09-03T17:48:25Z,75,17,443.67,600.00,2467,13365,100,56,72377,0x0000000000000000,NotActive,NotActive,3,69,1.05,34996,59170,
2026-09-03T17:48:30Z,73,20,446.61,600.00,2460,13365,73,34,72377,0x0000000000000004,NotActive,Active,3,100,1.12,34992,59174,
2026-09-03T17:48:35Z,75,18,453.99,600.00,2400,13365,100,54,72377,0x0000000000000000,NotActive,NotActive,4,97,1.11,34993,59173,
2026-09-03T17:48:40Z,76,19,456.83,600.00,2452,13365,100,56,72377,0x0000000000000004,NotActive,Active,3,77,1.10,34984,59182,
2026-09-03T17:48:45Z,74,19,451.51,600.00,2437,13365,100,45,72377,0x0000000000000004,NotActive,Active,3,74,1.10,34988,59179,
2026-09-03T17:48:50Z,74,17,453.11,600.00,2490,13365,100,45,72377,0x0000000000000004,NotActive,Active,3,100,1.09,34980,59186,
2026-09-03T17:48:55Z,71,22,284.03,600.00,2805,13365,47,30,72377,0x0000000000000000,NotActive,NotActive,3,51,1.08,35232,58934,
2026-09-03T17:49:00Z,65,28,232.45,600.00,2805,13365,0,0,72377,0x0000000000000000,NotActive,NotActive,3,79,1.07,35294,58873,
