timestamp,temp_c,tlimit_margin_c,power_w,power_limit_w,sm_clock_mhz,mem_clock_mhz,gpu_util_pct,mem_util_pct,mem_used_mib,clocks_event_reasons,hw_thermal_slowdown,sw_power_cap,cpu_pct_total,cpu_pct_per_core_max,load_1m,mem_used_host_mib,mem_available_mib
2026-09-06T18:17:54Z,76,17,454.44,600.00,2460,13365,100,51,72377,0x0000000000000000,NotActive,NotActive,3,52,1.16,36134,58032,
2026-09-06T18:17:59Z,76,17,445.90,600.00,2505,13365,100,51,72377,0x0000000000000000,NotActive,NotActive,3,100,1.15,36138,58028,
2026-09-06T18:18:04Z,76,16,443.41,600.00,2452,13365,100,53,72377,0x0000000000000004,NotActive,Active,3,100,1.14,36134,58032,
2026-09-06T18:18:09Z,73,18,447.95,600.00,2437,13365,80,44,72377,0x0000000000000004,NotActive,Active,3,100,1.13,36127,58039,
2026-09-06T18:18:14Z,75,17,444.46,600.00,2490,13365,100,46,72377,0x0000000000000000,NotActive,NotActive,3,55,1.12,36129,58037,
2026-09-06T18:18:19Z,77,17,451.71,600.00,2460,13365,88,48,72377,0x0000000000000000,NotActive,NotActive,3,72,1.11,36134,58033,
2026-09-06T18:18:24Z,75,20,443.63,600.00,2497,13365,100,45,72377,0x0000000000000000,NotActive,NotActive,3,100,1.10,36135,58031,
2026-09-06T18:18:29Z,75,16,451.09,600.00,2482,13365,100,48,72377,0x0000000000000004,NotActive,Active,3,100,1.09,36132,58034,
2026-09-06T18:18:34Z,78,18,458.09,600.00,2407,13365,100,54,72377,0x0000000000000000,NotActive,NotActive,3,62,1.08,36146,58021,
2026-09-06T18:18:39Z,76,16,451.63,600.00,2475,13365,100,53,72377,0x0000000000000000,NotActive,NotActive,3,92,1.08,36163,58003,
2026-09-06T18:18:44Z,77,19,456.09,600.00,2467,13365,100,57,72377,0x0000000000000000,NotActive,NotActive,3,100,1.07,36148,58018,
2026-09-06T18:18:49Z,75,19,453.76,600.00,2490,13365,100,50,72377,0x0000000000000004,NotActive,Active,3,81,1.06,36139,58027,
2026-09-06T18:18:54Z,77,17,459.84,600.00,2467,13365,100,56,72377,0x0000000000000000,NotActive,NotActive,3,71,1.06,36136,58030,
2026-09-06T18:18:59Z,77,17,447.84,600.00,2467,13365,100,57,72377,0x0000000000000000,NotActive,NotActive,3,94,1.13,36129,58037,
2026-09-06T18:19:04Z,74,15,442.56,600.00,2452,13365,71,33,72377,0x0000000000000000,NotActive,NotActive,3,99,1.12,36140,58027,
2026-09-06T18:19:09Z,75,17,455.59,600.00,2430,13365,100,46,72377,0x0000000000000000,NotActive,NotActive,3,99,1.11,36150,58016,
2026-09-06T18:19:14Z,77,15,453.30,600.00,2460,13365,100,56,72377,0x0000000000000000,NotActive,NotActive,3,100,1.10,36163,58003,
2026-09-06T18:19:19Z,78,16,458.17,600.00,2437,13365,100,58,72377,0x0000000000000000,NotActive,NotActive,3,63,1.10,36152,58015,
2026-09-06T18:19:24Z,78,16,429.05,600.00,2595,13365,100,55,72377,0x0000000000000004,NotActive,Active,3,97,1.09,36273,57894,
2026-09-06T18:19:29Z,70,22,279.38,600.00,2797,13365,48,31,72377,0x0000000000000000,NotActive,NotActive,3,80,1.08,36392,57774,
2026-09-06T18:19:34Z,70,23,281.34,600.00,2797,13365,47,30,72377,0x0000000000000000,NotActive,NotActive,3,54,1.07,36397,57770,
2026-09-06T18:19:39Z,69,25,277.92,600.00,2797,13365,47,30,72377,0x0000000000000000,NotActive,NotActive,3,69,1.07,36392,57775,
2026-09-06T18:19:44Z,67,26,273.56,600.00,2797,13365,47,30,72377,0x0000000000000000,NotActive,NotActive,3,51,1.06,36386,57781,
2026-09-06T18:19:49Z,66,25,270.84,600.00,2797,13365,47,31,72377,0x0000000000000000,NotActive,NotActive,3,72,1.06,36367,57799,
2026-09-06T18:19:54Z,66,28,272.24,600.00,2805,13365,48,31,72377,0x0000000000000000,NotActive,NotActive,3,100,1.05,36374,57793,
2026-09-06T18:19:59Z,65,29,269.91,600.00,2797,13365,47,30,72377,0x0000000000000000,NotActive,NotActive,3,86,1.05,36366,57801,
2026-09-06T18:20:04Z,64,28,268.30,600.00,2805,13365,48,31,72377,0x0000000000000000,NotActive,NotActive,3,74,1.12,36368,57799,
2026-09-06T18:20:09Z,66,28,272.00,600.00,2805,13365,47,30,72377,0x0000000000000000,NotActive,NotActive,3,85,1.11,36364,57803,
2026-09-06T18:20:14Z,63,30,265.62,600.00,2805,13365,48,31,72377,0x0000000000000000,NotActive,NotActive,3,74,1.10,36374,57793,
2026-09-06T18:20:19Z,64,30,268.38,600.00,2805,13365,48,31,72377,0x0000000000000000,NotActive,NotActive,3,98,1.10,36365,57802,
2026-09-06T18:20:24Z,64,29,265.86,600.00,2805,13365,47,30,72377,0x0000000000000000,NotActive,NotActive,3,90,1.09,36363,57804,
2026-09-06T18:20:29Z,62,29,264.18,600.00,2805,13365,48,31,72377,0x0000000000000000,NotActive,NotActive,3,100,1.08,36219,57947,
2026-09-06T18:20:34Z,62,29,265.01,600.00,2812,13365,48,31,72377,0x0000000000000000,NotActive,NotActive,3,95,1.07,36216,57950,
2026-09-06T18:20:39Z,63,31,267.80,600.00,2812,13365,48,31,72377,0x0000000000000000,NotActive,NotActive,3,100,1.07,36218,57948,
2026-09-06T18:20:45Z,62,30,265.72,600.00,2812,13365,48,31,72377,0x0000000000000000,NotActive,NotActive,3,100,1.06,36222,57944,
2026-09-06T18:20:50Z,63,32,265.05,600.00,2812,13365,48,31,72377,0x0000000000000000,NotActive,NotActive,3,79,1.06,36222,57944,
2026-09-06T18:20:55Z,62,31,264.97,600.00,2812,13365,49,32,72377,0x0000000000000000,NotActive,NotActive,3,46,1.05,36227,57939,
2026-09-06T18:21:00Z,61,33,262.73,600.00,2812,13365,47,30,72377,0x0000000000000000,NotActive,NotActive,3,99,1.05,36229,57937,
2026-09-06T18:21:05Z,62,32,265.89,600.00,2812,13365,49,31,72377,0x0000000000000000,NotActive,NotActive,3,58,1.04,36226,57941,
2026-09-06T18:21:10Z,55,37,92.88,600.00,2610,13365,0,0,659,0x0000000000000000,NotActive,NotActive,2,42,0.96,6480,87686,
