ts	current	anon	file	pgmajfault	io_read_bytes	events_high	events_oom
17:20:45	21405696	20037632	81920	0	0	0	0
17:20:50	754819072	548888576	101920768	0	0	0	0
17:20:55	1186136064	845893632	185044992	83	339968	0	0
17:21:00	1204359168	852275200	185044992	83	339968	0	0
17:21:05	1661247488	1296674816	190717952	256	1048576	0	0
17:21:10	1669210112	1296846848	194400256	1092	4730880	0	0
17:21:15	1891549184	1511170048	194965504	1230	5296128	0	0
17:21:20	2149433344	1768230912	194965504	1230	5296128	0	0
17:21:25	2150043648	1768267776	194965504	1230	5296128	0	0
17:21:30	2151460864	1768267776	195694592	1408	6225920	0	0
17:21:35	2151833600	1768267776	195989504	1480	6320128	0	0
17:21:40	2153431040	1768304640	196153344	1520	6582272	0	0
17:21:45	2153099264	1768304640	196706304	1655	7036928	0	0
17:21:50	2152226816	1768304640	196870144	1695	7200768	0	0
17:21:55	2153775104	1768341504	197120000	1756	7450624	0	0
17:22:01	2154631168	1768398848	197353472	1813	7815168	0	0
17:22:06	2155421696	1768398848	197976064	1965	8511488	0	0
17:22:11	2156449792	1768435712	198795264	2165	9125888	0	0
17:22:16	2156621824	1768435712	199282688	2284	9805824	0	0
17:22:21	2157182976	1768435712	199905280	2436	10235904	0	0
17:22:26	2158141440	1768472576	200396800	2556	11059200	0	0
17:22:31	2157699072	1768472576	201216000	2712	11546624	0	0
17:22:36	2159255552	1768529920	201515008	2785	11911168	0	0
17:22:41	2158731264	1768566784	201814016	2858	12144640	0	0
17:22:46	2160254976	1768566784	202145792	2939	12476416	0	0
17:22:51	2160852992	1768566784	202838016	3045	13590528	0	0
17:22:56	2161467392	1768603648	203456512	3133	13787136	0	0
17:23:01	2162110464	1768603648	203882496	3237	14483456	0	0
17:23:06	2162073600	1768603648	204562432	3403	14893056	0	0
17:23:11	2163392512	1768701952	204853248	3474	15351808	0	0
17:23:16	2367078400	1970843648	205705216	3619	16035840	0	0
17:23:21	2367492096	1970843648	205705216	3619	16035840	0	0
17:23:26	2633949184	2235453440	205705216	3619	16035840	0	0
17:23:31	2633768960	2235453440	205705216	3619	16035840	0	0
17:23:36	2633404416	2235453440	205840384	3652	16171008	0	0
17:23:41	2634330112	2235490304	205869056	3659	16302080	0	0
17:23:46	2633613312	2235547648	205971456	3684	16302080	0	0
17:23:51	2634362880	2235547648	206131200	3723	16494592	0	0
17:23:56	2634321920	2235584512	206389248	3786	16719872	0	0
17:24:01	2634846208	2235584512	206422016	3794	16752640	0	0
17:24:06	2635632640	2235584512	206852096	3836	17182720	0	0
17:24:11	2635415552	2235621376	207114240	3900	17444864	0	0
17:24:16	2636333056	2235678720	207536128	4003	17866752	0	0
17:24:21	2636382208	2235678720	207536128	4003	17866752	0	0
17:24:26	2637238272	2235715584	207536128	4003	17866752	0	0
17:24:31	2636390400	2235715584	208060416	4131	18391040	0	0
17:24:36	2636255232	2235715584	208191488	4163	18522112	0	0
17:24:41	2636922880	2235752448	208445440	4225	18776064	0	0
17:24:46	2637672448	2235752448	208674816	4281	19197952	0	0
17:24:51	2639720448	2235813888	209600512	4507	19931136	0	0
17:24:56	2639347712	2235850752	209657856	4521	20156416	0	0
17:25:01	2837655552	2433179648	210292736	4676	20623360	0	0
17:25:06	2945941504	2541289472	210292736	4676	20623360	0	0
17:25:11	3089133568	2684592128	210292736	4676	20623360	0	0
17:25:16	3089633280	2684592128	210292736	4676	20623360	0	0
17:25:21	3089895424	2684596224	210325504	4684	20656128	0	0
17:25:26	3090460672	2684596224	210325504	4684	20656128	0	0
17:25:31	3089666048	2684596224	210423808	4708	20754432	0	0
17:25:36	3090288640	2684596224	210456576	4716	20979712	0	0
17:25:41	3090329600	2684596224	210882560	4820	21245952	0	0
17:25:46	3090202624	2684596224	211050496	4861	21381120	0	0
17:25:51	3089010688	2684596224	211050496	4861	21381120	0	0
17:25:56	3090636800	2684620800	211083264	4869	21413888	0	0
17:26:01	3090993152	2684620800	211316736	4926	21704704	0	0
17:26:06	3091578880	2684620800	211435520	4955	21798912	0	0
17:26:11	3091075072	2684620800	211857408	5058	22499328	0	0
17:26:16	3093819392	2684620800	212836352	5297	24002560	0	0
17:26:22	3094421504	2684620800	214159360	5486	24489984	0	0
17:26:27	3094753280	2684620800	214409216	5547	24838144	0	0
17:26:32	3095175168	2684641280	215105536	5717	25640960	0	0
17:26:37	3094679552	2684641280	215404544	5790	25862144	0	0
17:26:42	3095527424	2684641280	216023040	5941	26603520	0	0
17:26:47	3097608192	2684641280	216776704	6125	27852800	0	0
17:26:52	3097645056	2684641280	217522176	6142	27983872	0	0
17:26:57	3293855744	2881343488	218161152	6298	28491776	0	0
17:27:02	3546058752	3131154432	218161152	6298	28495872	0	0
17:27:07	3552104448	3131830272	222257152	7235	32587776	0	0
17:27:12	3139088384	3001823232	44433408	7547	33865728	0	0
