Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),202.42,0.00,4685.42,,,,,,250.11,,275.95,285.54,302.87,101.81
Active Decode Throughput Per User (tokens/sec/user),103.56,0.00,2342.71,,,,,,125.31,,138.21,143.01,152.06,48.56
Active Prefill Throughput (tokens/sec),6914.45,3227.12,14358.21,,,,,,6898.40,,7040.67,7125.70,10548.54,688.15
Active Prefill Throughput Per User (tokens/sec/user),6758.08,3227.12,7330.14,,,,,,6892.23,,7005.92,7074.65,7158.54,614.29
Active Total Throughput (tokens/sec),1814.00,75.99,14358.21,,,,,,232.75,,7024.99,7075.66,7266.58,2892.08
Credit-to-Start Latency (ms),0.47,0.35,1.44,443.76,0.39,0.41,0.42,0.43,0.45,0.48,0.54,0.60,0.70,0.07
Decode Duration (ms),2232.04,1405.39,3355.73,2111513.84,1669.30,1856.14,1941.19,2119.16,2230.95,2349.82,2470.48,2615.89,2907.93,228.23
E2E Output Token Throughput (tokens/sec/user),101.66,70.07,149.84,96173.19,79.70,87.64,91.90,96.43,101.12,105.61,113.23,117.92,128.19,9.24
Effective Concurrency,2.00,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.03
Effective Decode Concurrency,1.76,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.45
Effective Decode Throughput (tokens/sec),200.81,0.00,4685.42,,,,,,249.88,,275.86,285.42,302.78,102.98
Effective Decode Throughput Per User (tokens/sec/user),102.73,0.00,2342.71,,,,,,125.20,,138.16,142.95,152.04,49.23
Effective Latency (CO-aware) (ms),2538.82,1708.99,3654.20,2401724.09,1997.56,2171.33,2261.47,2425.20,2532.19,2655.27,2786.22,2921.67,3212.42,226.75
Effective Prefill Concurrency,0.24,0.00,2.00,,,,,,0.00,,1.00,1.00,1.00,0.45
Effective Prefill Throughput (tokens/sec),1613.18,0.00,14358.21,,,,,,0.00,,6911.68,6961.28,7147.28,2943.19
